輸入,ゆにゅう,N4,n,"""import"""
返事,へんじ,N4,n,"""reply"""
都,と,N4,n,"""Metropolis (of Tokyo)"""
産業,さんぎょう,N4,n,"""industry"""
説明,せつめい,N4,n,"""explanation"""
島,しま,N4,n,"""island"""
道具,どうぐ,N4,n,"""tool"""
以上,いじょう,N4,n-suf,"""not less than ..."""
特急,とっきゅう,N4,n,"""limited express (train for which a limited-express ticket is required)"""
プレゼント,プレゼント,N4,n,"""present"""
妻,つま,N4,n,"""wife"""
帰り,かえり,N4,n,"""return"""
具合,ぐあい,N4,n,"""condition"""
駐車場,ちゅうしゃじょう,N4,n,"""parking lot"""
スーツ,スーツ,N4,n,"""suit (clothing)"""
危険,きけん,N4,n,"""danger"""
髪,かみ,N4,n,"""hair (on the head)"""
天気予報,てんきよほう,N4,n,"""weather forecast"""
間,あいだ,N4,n,"""space (between)"""
卒業,そつぎょう,N4,n,"""graduation"""
枝,えだ,N4,n,"""branch"""
専門,せんもん,N4,n,"""speciality"""
政治,せいじ,N4,n,"""politics"""
市民,しみん,N4,n,"""citizen (of a country)"""
指輪,ゆびわ,N4,n,"""(finger) ring"""
田舎,いなか,N4,n,"""rural area"""
高校生,こうこうせい,N4,n,"""senior high school student"""
講義,こうぎ,N4,n,"""lecture"""
昼休み,ひるやすみ,N4,n,"""lunch break"""
忘れ物,わすれもの,N4,n,"""lost article"""
腕,うで,N4,n,"""arm"""
訳,わけ,N4,n,"""reason"""
日記,にっき,N4,n,"""diary"""
暖房,だんぼう,N4,n,"""(indoor) heating"""
留守,るす,N4,n,"""absence"""
割合,わりあい,N4,n,"""rate"""
寺,てら,N4,n,"""temple (Buddhist)"""
息子,むすこ,N4,n,"""son"""
お子さん,おこさん,N4,n,"""child"""
会場,かいじょう,N4,n,"""assembly hall"""
文学,ぶんがく,N4,n,"""literature"""
光,ひかり,N4,n,"""light"""
お見舞い,おみまい,N4,n,"""visit (to someone affected by illness or misfortune)"""
席,せき,N4,n,"""seat"""
ご存じ,ごぞんじ,N4,n,"""knowing"""
字,じ,N4,n,"""character (esp. kanji)"""
最後,さいご,N4,n,"""end"""
値段,ねだん,N4,n,"""price"""
展覧会,てんらんかい,N4,n,"""exhibition"""
カーテン,カーテン,N4,n,"""curtain"""
汽車,きしゃ,N4,n,"""train (esp. long distance train)"""
注射,ちゅうしゃ,N4,n,"""injection"""
様,よう,N4,n-suf,"""appearing ..."""
安心,あんしん,N4,n,"""peace of mind"""
先輩,せんぱい,N4,n,"""senior (at work or school)"""
約束,やくそく,N4,n,"""promise"""
近所,きんじょ,N4,n,"""neighbourhood"""
