公立,こうりつ,N1,n,"""public (institution)"""
護衛,ごえい,N1,n,"""guard"""
コーナー,コーナー,N1,n,"""corner"""
小切手,こぎって,N1,n,"""cheque"""
国定,こくてい,N1,n,"""state-sponsored"""
告白,こくはく,N1,n,"""confession (to a crime"
国防,こくぼう,N1,n,"""national defence"""
国有,こくゆう,N1,n,"""national ownership"""
極楽,ごくらく,N1,n,"""Sukhavati (Amitabha's Pure Land)"""
国連,こくれん,N1,n,"""United Nations"""
焦げ茶,こげちゃ,N1,n,"""dark brown"""
語源,ごげん,N1,n,"""origin of a word"""
心地,ここち,N1,n,"""feeling"""
心得,こころえ,N1,n,"""knowledge"""
心掛け,こころがけ,N1,n,"""(mental) attitude"""
志,こころざし,N1,n,"""will"""
試み,こころみ,N1,n,"""attempt"""
誤差,ごさ,N1,n,"""measurement error"""
孤児,こじ,N1,n,"""orphan"""
梢,こずえ,N1,n,"""treetop"""
個性,こせい,N1,n,"""individuality"""
戸籍,こせき,N1,n,"""family register"""
古代,こだい,N1,n,"""ancient times"""
誇張,こちょう,N1,n,"""exaggeration"""
国交,こっこう,N1,n,"""diplomatic relations"""
骨董品,こっとうひん,N1,n,"""curio"""
固定,こてい,N1,n,"""fixing (in place)"""
事柄,ことがら,N1,n,"""matter"""
孤独,こどく,N1,n,"""solitude"""
言付け,ことづけ,N1,n,"""(verbal) message"""
碁盤,ごばん,N1,n,"""Go board"""
コマーシャル,コマーシャル,N1,n,"""commercial (TV or radio advertisement)"""
コメント,コメント,N1,n,"""comment"""
暦,こよみ,N1,n,"""calendar"""
孤立,こりつ,N1,n,"""isolation"""
根気,こんき,N1,n,"""patience"""
根拠,こんきょ,N1,n,"""basis"""
混血,こんけつ,N1,n,"""mixed race"""
昆虫,こんちゅう,N1,n,"""insect"""
根底,こんてい,N1,n,"""root"""
混同,こんどう,N1,n,"""confusion"""
コントラスト,コントラスト,N1,n,"""contrast"""
コントロール,コントロール,N1,n,"""control"""
コンパス,コンパス,N1,n,"""compass (for drawing circles"
根本,こんぽん,N1,n,"""root"""
財,ざい,N1,n,"""fortune"""
再会,さいかい,N1,n,"""meeting again"""
災害,さいがい,N1,n,"""calamity"""
細菌,さいきん,N1,n,"""bacterium"""
細工,さいく,N1,n,"""work"""
採掘,さいくつ,N1,n,"""mining"""
サイクル,サイクル,N1,n,"""cycle"""
採決,さいけつ,N1,n,"""vote"""
再建,さいけん,N1,n,"""rebuilding"""
再現,さいげん,N1,n,"""reappearance"""
財源,ざいげん,N1,n,"""source of funds"""
在庫,ざいこ,N1,n,"""stock"""
採算,さいさん,N1,n,"""profit"""
サイズ,サイズ,N1,n,"""size"""
再生,さいせい,N1,n,"""restoration to life"""
財政,ざいせい,N1,n,"""public finance"""
最善,さいぜん,N1,n,"""the very best"""
採択,さいたく,N1,n,"""adoption"""
栽培,さいばい,N1,n,"""cultivation"""
再発,さいはつ,N1,n,"""return"""
細胞,さいぼう,N1,n,"""cell"""
採用,さいよう,N1,n,"""use"""
竿,さお,N1,n,"""rod"""
差額,さがく,N1,n,"""balance"""
杯,さかずき,N1,n,"""sake cup"""
逆立ち,さかだち,N1,n,"""handstand"""
詐欺,さぎ,N1,n,"""fraud"""
削減,さくげん,N1,n,"""cut"""
錯誤,さくご,N1,n,"""mistake"""
作戦,さくせん,N1,n,"""tactics"""
叫び,さけび,N1,n,"""shout"""
指図,さしず,N1,n,"""directions"""
座談会,ざだんかい,N1,n,"""symposium"""
雑貨,ざっか,N1,n,"""miscellaneous goods"""
殺人,さつじん,N1,n,"""murder"""
雑談,ざつだん,N1,n,"""chatting"""
最中,さなか,N1,n,"""(in) the middle of"""
座標,ざひょう,N1,n,"""coordinate"""
寒気,さむけ,N1,n,"""chill"""
侍,さむらい,N1,n,"""warrior (esp. of military retainers of daimyos in the Edo period)"""
作用,さよう,N1,n,"""action"""
酸,さん,N1,n,"""acid"""
山岳,さんがく,N1,n,"""mountain chain"""
参議院,さんぎいん,N1,n,"""House of Councillors (upper house of the National Diet of Japan)"""
産休,さんきゅう,N1,n,"""maternity leave"""
残金,ざんきん,N1,n,"""remaining money"""
産出,さんしゅつ,N1,n,"""production"""
参照,さんしょう,N1,n,"""reference (e.g. to a dictionary"
参上,さんじょう,N1,n,"""calling on"""
残高,ざんだか,N1,n,"""(bank) balance"""
サンタクロース,サンタクロース,N1,n,"""Santa Claus"""
桟橋,さんばし,N1,n,"""wharf"""
賛美,さんび,N1,n,"""praise"""
山腹,さんぷく,N1,n,"""hillside"""
産婦人科,さんふじんか,N1,n,"""maternity and gynaecology department (gynecology)"""
産物,さんぶつ,N1,n,"""product"""
山脈,さんみゃく,N1,n,"""mountain range"""
仕上がり,しあがり,N1,n,"""finish"""
仕上,しあげ,N1,n,"""finish"""
飼育,しいく,N1,n,"""breeding"""
シート,シート,N1,n,"""seat"""
潮,しお,N1,n,"""tide"""
歯科,しか,N1,n,"""dentistry"""
自我,じが,N1,n,"""ego"""
自覚,じかく,N1,n,"""self-consciousness"""
仕掛,しかけ,N1,n,"""device"""
色彩,しきさい,N1,n,"""colour"""
式場,しきじょう,N1,n,"""ceremonial hall (e.g. wedding"
事業,じぎょう,N1,n,"""business"""
軽蔑,けいべつ,N1,n,"""contempt"""
経歴,けいれき,N1,n,"""personal history"""
経路,けいろ,N1,n,"""course"""
劇団,げきだん,N1,n,"""troupe"""
激励,げきれい,N1,n,"""encouragement"""
ゲスト,ゲスト,N1,n,"""guest"""
獣,けだもの,N1,n,"""beast"""
決,けつ,N1,n,"""decision"""
決意,けつい,N1,n,"""decision"""
結核,けっかく,N1,n,"""tuberculosis"""
決議,けつぎ,N1,n,"""resolution"""
結合,けつごう,N1,n,"""combination"""
決算,けっさん,N1,n,"""settlement of accounts"""
月謝,げっしゃ,N1,n,"""monthly tuition fee"""
決勝,けっしょう,N1,n,"""decision of a contest"""
結晶,けっしょう,N1,n,"""crystal"""
結成,けっせい,N1,n,"""formation"""
結束,けっそく,N1,n,"""union"""
決断,けつだん,N1,n,"""decision"""
月賦,げっぷ,N1,n,"""monthly installment (instalment)"""
欠乏,けつぼう,N1,n,"""deficiency"""
獣,けもの,N1,n,"""beast"""
家来,けらい,N1,n,"""retainer"""
下痢,げり,N1,n,"""diarrhea"""
権威,けんい,N1,n,"""authority"""
兼業,けんぎょう,N1,n,"""perusing as a side business"""
原形,げんけい,N1,n,"""original form"""
原型,げんけい,N1,n,"""prototype"""
権限,けんげん,N1,n,"""power"""
現行,げんこう,N1,n,"""present"""
原作,げんさく,N1,n,"""original work"""
検事,けんじ,N1,n,"""public prosecutor"""
原子,げんし,N1,n,"""atom"""
元首,げんしゅ,N1,n,"""sovereign"""
原書,げんしょ,N1,n,"""original document (not a copy or adaptation)"""
懸賞,けんしょう,N1,n,"""offering a prize"""
元素,げんそ,N1,n,"""element"""
同調,どうちょう,N1,n,"""conformity"""
投入,とうにゅう,N1,n,"""throwing in"""
導入,どうにゅう,N1,n,"""introduction"""
当人,とうにん,N1,n,"""the person concerned"""
同封,どうふう,N1,n,"""enclosing (e.g. with a letter)"""
逃亡,とうぼう,N1,n,"""escape"""
冬眠,とうみん,N1,n,"""hibernation"""
同盟,どうめい,N1,n,"""alliance"""
動力,どうりょく,N1,n,"""power"""
登録,とうろく,N1,n,"""registration"""
討論,とうろん,N1,n,"""debate"""
遠回り,とおまわり,N1,n,"""detour"""
トーン,トーン,N1,n,"""tone"""
特技,とくぎ,N1,n,"""special skill"""
独裁,どくさい,N1,n,"""dictatorship"""
特産,とくさん,N1,n,"""being produced in a particular region"""
特集,とくしゅう,N1,n,"""feature (e.g. newspaper)"""
独占,どくせん,N1,n,"""monopoly"""
独創,どくそう,N1,n,"""originality"""
得点,とくてん,N1,n,"""scoring"""
特派,とくは,N1,n,"""send specially"""
年頃,としごろ,N1,n,"""approximate age"""
戸締り,とじまり,N1,n,"""locking up (doors and windows)"""
途上,とじょう,N1,n,"""on the way"""
土台,どだい,N1,n,"""foundation"""
特許,とっきょ,N1,n,"""patent"""
特権,とっけん,N1,n,"""privilege"""
突破,とっぱ,N1,n,"""breaking through"""
土手,どて,N1,n,"""embankment"""
届,とどけ,N1,n,"""report"""
殿様,とのさま,N1,n,"""nobleman"""
土俵,どひょう,N1,n,"""(wrestling) ring"""
扉,とびら,N1,n,"""door"""
溝,どぶ,N1,n,"""ditch"""
徒歩,とほ,N1,n,"""walking"""
土木,どぼく,N1,n,"""engineering works"""
富,とみ,N1,n,"""riches"""
共稼ぎ,ともかせぎ,N1,n,"""(husband and wife) earning a living together"""
共働き,ともばたらき,N1,n,"""(husband and wife) both working"""
ドライクリーニング,ドライクリーニング,N1,n,"""dry cleaning"""
ドライバー,ドライバー,N1,n,"""driver (of a vehicle)"""
ドライブイン,ドライブイン,N1,n,"""drive-in (bank"
トラブル,トラブル,N1,n,"""trouble"""
トランジスター,トランジスター,N1,n,"""transistor"""
取扱,とりあつかい,N1,n,"""treatment"""
鳥居,とりい,N1,n,"""torii (Shinto shrine archway)"""
取り替え,とりかえ,N1,n,"""swap"""
取締り,とりしまり,N1,n,"""control"""
取引,とりひき,N1,n,"""transactions"""
ドリル,ドリル,N1,n,"""drill bit"""
度忘れ,どわすれ,N1,n,"""lapse of memory"""
問屋,とんや,N1,n,"""wholesale store"""
内閣,ないかく,N1,n,"""cabinet (of a government)"""
内緒,ないしょ,N1,n,"""secrecy"""
内心,ないしん,N1,n,"""inner thoughts"""
ナイター,ナイター,N1,n,"""game under lights (e.g. baseball)"""
内部,ないぶ,N1,n,"""interior"""
内乱,ないらん,N1,n,"""civil war"""
内陸,ないりく,N1,n,"""inland"""
苗,なえ,N1,n,"""seedling"""
流し,ながし,N1,n,"""sink (e.g. in a kitchen)"""
中程,なかほど,N1,n,"""(about) middle"""
渚,なぎさ,N1,n,"""water's edge"""
仲人,なこうど,N1,n,"""matchmaker"""
名残,なごり,N1,n,"""remains"""
情け,なさけ,N1,n,"""pity"""
雪崩,なだれ,N1,n,"""avalanche"""
ナプキン,ナプキン,N1,n,"""(table) napkin"""
名札,なふだ,N1,n,"""name plate"""
生身,なまみ,N1,n,"""living flesh"""
鉛,なまり,N1,n,"""lead (Pb)"""
悩み,なやみ,N1,n,"""trouble"""
慣れ,なれ,N1,n,"""practice"""
荷,に,N1,n,"""load"""
憎しみ,にくしみ,N1,n,"""hatred"""
肉親,にくしん,N1,n,"""blood relationship"""
肉体,にくたい,N1,n,"""the body"""
西日,にしび,N1,n,"""westering sun"""
にせ物,にせもの,N1,n,"""spurious article"""
荷造り,にづくり,N1,n,"""packing"""
ニュアンス,ニュアンス,N1,n,"""nuance"""
入手,にゅうしゅ,N1,n,"""acquisition"""
入賞,にゅうしょう,N1,n,"""winning a prize"""
入浴,にゅうよく,N1,n,"""bathing"""
尿,にょう,N1,n,"""urine"""
認識,にんしき,N1,n,"""recognition"""
妊娠,にんしん,N1,n,"""pregnancy"""
任務,にんむ,N1,n,"""duty"""
任命,にんめい,N1,n,"""appointment"""
主,ぬし,N1,n,"""head (of a household"
沼,ぬま,N1,n,"""marsh"""
音色,ねいろ,N1,n,"""tone color"""
値打ち,ねうち,N1,n,"""value"""
ネガ,ネガ,N1,n,"""negative"""
熱意,ねつい,N1,n,"""zeal"""
熱湯,ねっとう,N1,n,"""boiling water"""
熱量,ねつりょう,N1,n,"""quantity of heat (e.g. in calories"
粘り,ねばり,N1,n,"""stickiness"""
値引き,ねびき,N1,n,"""price reduction"""
根回し,ねまわし,N1,n,"""laying the groundwork"""
念,ねん,N1,n,"""sense"""
年賀,ねんが,N1,n,"""New Year's greetings"""
念願,ねんがん,N1,n,"""one's heart's desire"""
年号,ねんごう,N1,n,"""name of an imperial era (e.g. Heisei"
燃焼,ねんしょう,N1,n,"""burning"""
燃料,ねんりょう,N1,n,"""fuel"""
年輪,ねんりん,N1,n,"""annual tree ring"""
ノイローゼ,ノイローゼ,N1,n,"""neurosis"""
農耕,のうこう,N1,n,"""farming"""
農場,のうじょう,N1,n,"""farm (agriculture)"""
農地,のうち,N1,n,"""agricultural land"""
納入,のうにゅう,N1,n,"""payment (of taxes"
軒並,のきなみ,N1,n,"""row of houses"""
延べ,のべ,N1,n,"""futures"""
刃,は,N1,n,"""edge (of a knife or sword)"""
バー,バー,N1,n,"""bar"""
把握,はあく,N1,n,"""grasp (of the situation"
パート,パート,N1,n,"""part"""
廃棄,はいき,N1,n,"""disposal"""
配給,はいきゅう,N1,n,"""distribution (e.g. films"
ばい菌,ばいきん,N1,n,"""germ"""
配偶者,はいぐうしゃ,N1,n,"""spouse"""
拝啓,はいけい,N1,n,"""Dear (so and so)"""
背景,はいけい,N1,n,"""background"""
背後,はいご,N1,n,"""back"""
廃止,はいし,N1,n,"""abolition"""
拝借,はいしゃく,N1,n,"""borrowing"""
排除,はいじょ,N1,n,"""exclusion"""
賠償,ばいしょう,N1,n,"""compensation"""
排水,はいすい,N1,n,"""drainage"""
敗戦,はいせん,N1,n,"""defeat"""
配置,はいち,N1,n,"""arrangement (of resources)"""
配布,はいふ,N1,n,"""distribution"""
配分,はいぶん,N1,n,"""distribution"""
敗北,はいぼく,N1,n,"""defeat"""
倍率,ばいりつ,N1,n,"""magnification"""
配慮,はいりょ,N1,n,"""consideration"""
配列,はいれつ,N1,n,"""arranging"""
破壊,はかい,N1,n,"""destruction"""
一同,いちどう,N1,n,"""all present"""
一部分,いちぶぶん,N1,n,"""one part"""
一別,いちべつ,N1,n,"""parting"""
一面,いちめん,N1,n,"""one face"""
一目,いちもく,N1,n,"""look"""
一連,いちれん,N1,n,"""series"""
一括,いっかつ,N1,n,"""lumping together"""
一気,いっき,N1,n,"""one breath"""
一見,いっけん,N1,n,"""look"""
一切,いっさい,N1,n,"""all"""
一変,いっぺん,N1,n,"""complete change"""
意図,いと,N1,n,"""intention"""
稲光,いなびかり,N1,n,"""(flash of) lightning"""
祈り,いのり,N1,n,"""prayer"""
移民,いみん,N1,n,"""immigration"""
意欲,いよく,N1,n,"""will"""
威力,いりょく,N1,n,"""power"""
衣類,いるい,N1,n,"""clothes"""
異論,いろん,N1,n,"""different opinion"""
印鑑,いんかん,N1,n,"""stamp"""
隠居,いんきょ,N1,n,"""retirement (from work)"""
インターチェンジ,インターチェンジ,N1,n,"""interchange"""
インターフォン,インターフォン,N1,n,"""intercom"""
インテリ,インテリ,N1,n,"""intellectual"""
インフォメーション,インフォメーション,N1,n,"""information"""
インフレ,インフレ,N1,n,"""inflation"""
受け入れ,うけいれ,N1,n,"""receiving"""
受身,うけみ,N1,n,"""the defensive"""
受持ち,うけもち,N1,n,"""charge (of something)"""
動き,うごき,N1,n,"""movement"""
嘘つき,うそつき,N1,n,"""liar"""
うたた寝,うたたね,N1,n,"""doze"""
打ち消し,うちけし,N1,n,"""negation"""
団扇,うちわ,N1,n,"""uchiwa"""
内訳,うちわけ,N1,n,"""itemization (of expenses)"""
写し,うつし,N1,n,"""copy"""
訴え,うったえ,N1,n,"""lawsuit"""
空ろ,うつろ,N1,n,"""cavity"""
器,うつわ,N1,n,"""bowl"""
腕前,うでまえ,N1,n,"""ability"""
雨天,うてん,N1,n,"""rainy weather"""
梅干し,うめぼし,N1,n,"""umeboshi"""
裏返し,うらがえし,N1,n,"""inside out"""
売り出し,うりだし,N1,n,"""(bargain) sale"""
浮気,うわき,N1,n,"""extramarital sex"""
運営,うんえい,N1,n,"""management"""
運送,うんそう,N1,n,"""transport"""
運賃,うんちん,N1,n,"""(passenger) fare"""
運搬,うんぱん,N1,n,"""transport"""
運命,うんめい,N1,n,"""fate"""
運輸,うんゆ,N1,n,"""transportation"""
運用,うんよう,N1,n,"""making use of"""
エアメール,エアメール,N1,n,"""airmail"""
英字,えいじ,N1,n,"""English letter"""
映写,えいしゃ,N1,n,"""projection"""
映像,えいぞう,N1,n,"""image (on a screen)"""
英雄,えいゆう,N1,n,"""hero"""
液,えき,N1,n,"""liquid"""
閲覧,えつらん,N1,n,"""inspection"""
獲物,えもの,N1,n,"""prey"""
襟,えり,N1,n,"""collar"""
縁側,えんがわ,N1,n,"""engawa"""
沿岸,えんがん,N1,n,"""coast"""
演出,えんしゅつ,N1,n,"""direction (of a play"
エンジニア,エンジニア,N1,n,"""engineer"""
沿線,えんせん,N1,n,"""places alongside a railway line"
縁談,えんだん,N1,n,"""marriage proposal"""
遠方,えんぽう,N1,n,"""distant place"""
応急,おうきゅう,N1,n,"""emergency"""
黄金,おうごん,N1,n,"""gold (Au)"""
往診,おうしん,N1,n,"""doctor's visit"""
応募,おうぼ,N1,n,"""application"""
大方,おおかた,N1,n,"""large part"""
大筋,おおすじ,N1,n,"""outline"""
大空,おおぞら,N1,n,"""wide open sky"""
大水,おおみず,N1,n,"""flood"""
行い,おこない,N1,n,"""deed"""
お産,おさん,N1,n,"""(giving) birth"""
雄,おす,N1,n,"""male (animal"
御世辞,おせじ,N1,n,"""flattery"""
恐れ,おそれ,N1,n,"""fear"""
落ち着き,おちつき,N1,n,"""calmness"""
落葉,おちば,N1,n,"""fallen leaves"""
乙,おつ,N1,n,"""(the) second (party"
お使い,おつかい,N1,n,"""errand"""
お手上げ,おてあげ,N1,n,"""being done for"""
お供,おとも,N1,n,"""attendant"""
同い年,おないどし,N1,n,"""the same age"""
お袋,おふくろ,N1,n,"""(one's) mother"""
覚え,おぼえ,N1,n,"""memory"""
お宮,おみや,N1,n,"""Shinto shrine"""
思い付き,おもいつき,N1,n,"""idea"""
趣,おもむき,N1,n,"""meaning"""
親父,おやじ,N1,n,"""one's father"""
折,おり,N1,n,"""opportunity"""
檻,おり,N1,n,"""cage"""
オリエンテーション,オリエンテーション,N1,n,"""orientation"""
織物,おりもの,N1,n,"""textile"""
オンライン,オンライン,N1,n,"""online"""
カーペット,カーペット,N1,n,"""carpet"""
改悪,かいあく,N1,n,"""changing (something) for the worse"""
海運,かいうん,N1,n,"""maritime transport"""
外貨,がいか,N1,n,"""foreign currency"""
改革,かいかく,N1,n,"""reform"""
貝殻,かいがら,N1,n,"""seashell"""
外観,がいかん,N1,n,"""outward appearance"""
階級,かいきゅう,N1,n,"""(social) class"""
海峡,かいきょう,N1,n,"""channel (e.g. between two land masses)"""
会見,かいけん,N1,n,"""interview"""
介護,かいご,N1,n,"""nursing"""
開催,かいさい,N1,n,"""holding (a conference"
回収,かいしゅう,N1,n,"""collection"""
改修,かいしゅう,N1,n,"""repair"""
怪獣,かいじゅう,N1,n,"""monster"""
解除,かいじょ,N1,n,"""termination (of a contract)"""
外相,がいしょう,N1,n,"""Foreign Minister"""
概説,がいせつ,N1,n,"""overview"""
回送,かいそう,N1,n,"""forwarding"""
階層,かいそう,N1,n,"""class"""
開拓,かいたく,N1,n,"""reclamation (e.g. of wasteland)"""
会談,かいだん,N1,n,"""talks (i.e. formal discussions)"""
改定,かいてい,N1,n,"""revision (of a rule"
改訂,かいてい,N1,n,"""revision (of text)"""
ガイド,ガイド,N1,n,"""guide"""
街道,かいどう,N1,n,"""highway (esp. one existing from the Edo period)"""
該当,がいとう,N1,n,"""corresponding to"""
街頭,がいとう,N1,n,"""(on the) street"""
ガイドブック,ガイドブック,N1,n,"""guidebook"""
介入,かいにゅう,N1,n,"""intervention"""
概念,がいねん,N1,n,"""general idea"""
開発,かいはつ,N1,n,"""development"""
海抜,かいばつ,N1,n,"""height above sea level"""
介抱,かいほう,N1,n,"""nursing"""
解剖,かいぼう,N1,n,"""dissection"""
回覧,かいらん,N1,n,"""circulation (esp. of documents)"""
概略,がいりゃく,N1,n,"""outline"""
海流,かいりゅう,N1,n,"""ocean current"""
改良,かいりょう,N1,n,"""improvement"""
回路,かいろ,N1,n,"""circuit"""
海路,かいろ,N1,n,"""sea route"""
顔付き,かおつき,N1,n,"""(outward) looks"""
課外,かがい,N1,n,"""extracurricular"""
学芸,がくげい,N1,n,"""arts and sciences"""
格差,かくさ,N1,n,"""qualitative difference"""
拡散,かくさん,N1,n,"""spreading"""
学士,がくし,N1,n,"""university graduate"""
各種,かくしゅ,N1,n,"""every kind"""
確信,かくしん,N1,n,"""conviction"""
革新,かくしん,N1,n,"""reform"""
学説,がくせつ,N1,n,"""theory"""
確定,かくてい,N1,n,"""decision"""
カクテル,カクテル,N1,n,"""cocktail"""
獲得,かくとく,N1,n,"""acquisition"""
楽譜,がくふ,N1,n,"""score"""
確保,かくほ,N1,n,"""securing"""
革命,かくめい,N1,n,"""revolution"""
確立,かくりつ,N1,n,"""establishment"""
賭,かけ,N1,n,"""bet"""
崖,がけ,N1,n,"""cliff"""
駆け足,かけあし,N1,n,"""running fast"""
家計,かけい,N1,n,"""household economy"""
駆けっこ,かけっこ,N1,n,"""(foot) race"""
加工,かこう,N1,n,"""manufacturing"""
化合,かごう,N1,n,"""chemical combination"""
箇条書,かじょうがき,N1,n,"""itemized form"""
頭,かしら,N1,n,"""head"""
火星,かせい,N1,n,"""Mars (planet)"""
化石,かせき,N1,n,"""fossil"""
河川,かせん,N1,n,"""rivers"""
化繊,かせん,N1,n,"""synthetic fiber"""
過疎,かそ,N1,n,"""underpopulation"""
片言,かたこと,N1,n,"""prattle"""
花壇,かだん,N1,n,"""flower bed"""
家畜,かちく,N1,n,"""domestic animals"""
合唱,がっしょう,N1,n,"""singing together"""
合致,がっち,N1,n,"""agreement"""
勝手,かって,N1,n,"""one's own convenience"""
カット,カット,N1,n,"""cut"""
合併,がっぺい,N1,n,"""merger (of companies"
カテゴリー,カテゴリー,N1,n,"""category"""
金槌,かなづち,N1,n,"""hammer"""
加入,かにゅう,N1,n,"""joining (a club"
株式,かぶしき,N1,n,"""share (in a company)"""
花粉,かふん,N1,n,"""pollen"""
貨幣,かへい,N1,n,"""money"""
過密,かみつ,N1,n,"""overcrowding"""
カムバック,カムバック,N1,n,"""comeback"""
カメラマン,カメラマン,N1,n,"""photographer"""
粥,かゆ,N1,n,"""thin rice porridge"""
体付き,からだつき,N1,n,"""body build"""
カルテ,カルテ,N1,n,"""patient's chart"""
ガレージ,ガレージ,N1,n,"""garage"""
過労,かろう,N1,n,"""overwork"""
灌漑,かんがい,N1,n,"""irrigation"""
眼科,がんか,N1,n,"""ophthalmology"""
眼球,がんきゅう,N1,n,"""eyeball"""
玩具,がんぐ,N1,n,"""toy"""
還元,かんげん,N1,n,"""restoration"""
看護,かんご,N1,n,"""nursing"""
漢語,かんご,N1,n,"""Japanese word of Chinese origin"""
勧告,かんこく,N1,n,"""advice"""
換算,かんさん,N1,n,"""conversion (e.g. yen to dollars)"""
監視,かんし,N1,n,"""monitoring"""
慣習,かんしゅう,N1,n,"""custom"""
観衆,かんしゅう,N1,n,"""spectators"""
願書,がんしょ,N1,n,"""(written) application"""
干渉,かんしょう,N1,n,"""interference"""
感触,かんしょく,N1,n,"""feel (of something)"""
関税,かんぜい,N1,n,"""customs (duties)"""
岩石,がんせき,N1,n,"""rock"""
感染,かんせん,N1,n,"""infection"""
幹線,かんせん,N1,n,"""main line"""
観点,かんてん,N1,n,"""point of view"""
感度,かんど,N1,n,"""sensitivity (e.g. of a measuring instrument)"""
カンニング,カンニング,N1,n,"""cheating (on an examination)"""
元年,がんねん,N1,n,"""first year (of an imperial era)"""
幹部,かんぶ,N1,n,"""management"""
勘弁,かんべん,N1,n,"""pardon"""
感無量,かんむりょう,N1,n,"""deep emotion"""
勧誘,かんゆう,N1,n,"""invitation"""
関与,かんよ,N1,n,"""participation"""
寛容,かんよう,N1,n,"""tolerance"""
観覧,かんらん,N1,n,"""viewing"""
慣例,かんれい,N1,n,"""custom"""
還暦,かんれき,N1,n,"""kanreki"""
貫禄,かんろく,N1,n,"""presence"""
緩和,かんわ,N1,n,"""relief"""
議案,ぎあん,N1,n,"""legislative bill"""
危害,きがい,N1,n,"""injury"""
企画,きかく,N1,n,"""planning"""
規格,きかく,N1,n,"""standard"""
気兼ね,きがね,N1,n,"""constraint"""
危機,きき,N1,n,"""crisis"""
聞き取り,ききとり,N1,n,"""listening comprehension"""
効き目,ききめ,N1,n,"""effect"""
帰京,ききょう,N1,n,"""returning (home) to Tokyo"""
戯曲,ぎきょく,N1,n,"""drama"""
基金,ききん,N1,n,"""fund"""
喜劇,きげき,N1,n,"""comedy"""
議決,ぎけつ,N1,n,"""resolution"""
棄権,きけん,N1,n,"""abstention (from voting)"""
記載,きさい,N1,n,"""mention (in a document)"""
気質,きしつ,N1,n,"""disposition"""
期日,きじつ,N1,n,"""fixed date"""
議事堂,ぎじどう,N1,n,"""assembly hall"""
記述,きじゅつ,N1,n,"""description"""
気象,きしょう,N1,n,"""weather (conditions)"""
犠牲,ぎせい,N1,n,"""sacrifice"""
汽船,きせん,N1,n,"""steamship"""
寄贈,きぞう,N1,n,"""donation"""
偽造,ぎぞう,N1,n,"""forgery"""
貴族,きぞく,N1,n,"""nobility"""
議題,ぎだい,N1,n,"""topic of discussion"""
気立て,きだて,N1,n,"""disposition"""
規定,きてい,N1,n,"""stipulation"""
起点,きてん,N1,n,"""starting point"""
軌道,きどう,N1,n,"""orbit"""
技能,ぎのう,N1,n,"""technical skill"""
規範,きはん,N1,n,"""model"""
気品,きひん,N1,n,"""elegance"""
気風,きふう,N1,n,"""character"""
